Sales,Shipping_Duration_Days,Order_Year,Order_Month,Order_Day,Order_Weekday,Category_Office Supplies,Category_Technology,Sub-Category_Appliances,Sub-Category_Art,Sub-Category_Binders,Sub-Category_Bookcases,Sub-Category_Chairs,Sub-Category_Copiers,Sub-Category_Envelopes,Sub-Category_Fasteners,Sub-Category_Furnishings,Sub-Category_Labels,Sub-Category_Machines,Sub-Category_Paper,Sub-Category_Phones,Sub-Category_Storage,Sub-Category_Supplies,Sub-Category_Tables,Segment_Corporate,Segment_Home Office,Ship Mode_Same Day,Ship Mode_Second Class,Ship Mode_Standard Class,Region_East,Region_South,Region_West,State_Encoded,City_Grouped_Columbus,City_Grouped_Houston,City_Grouped_Los Angeles,City_Grouped_New York City,City_Grouped_Other,City_Grouped_Philadelphia,City_Grouped_San Diego,City_Grouped_San Francisco,City_Grouped_Seattle,City_Grouped_Springfield,Sales_per_Product
59.92,3,2018,11,2,4,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,15,False,False,False,False,True,False,False,False,False,False,35.952
171.2,7,2018,3,8,3,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,3,False,False,False,False,True,False,False,False,False,False,113.848
3.36,7,2018,3,8,3,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,3,False,False,False,False,True,False,False,False,False,False,7.056
114.2,4,2015,12,16,2,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,20,False,False,False,False,True,False,False,False,False,False,87.934
182.67,3,2017,11,28,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,9,False,False,False,False,True,False,False,False,False,False,242.88344444444445
101.7,3,2017,11,28,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,9,False,False,False,False,True,False,False,False,False,False,50.85
1126.02,3,2017,11,28,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,9,False,False,False,False,True,False,False,False,False,False,1144.787
1263.3,3,2017,11,28,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,9,False,False,False,False,True,False,False,False,False,False,884.31
8.82,7,2017,12,23,5,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,45,False,False,False,False,False,False,False,False,True,False,11.423999999999998
37.94,7,2017,12,23,5,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,45,False,False,False,False,False,False,False,False,True,False,57.99399999999999
4.2,7,2017,12,23,5,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,45,False,False,False,False,False,False,False,False,True,False,9.799999999999999
227.28,7,2017,12,23,5,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,45,False,False,False,False,False,False,False,False,True,False,470.4696
47.9,7,2017,12,23,5,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,45,False,False,False,False,False,False,False,False,True,False,120.708
61.96,7,2017,12,23,5,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,45,False,False,False,False,False,False,False,False,True,False,35.65217021276596
1117.92,7,2017,12,23,5,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,45,False,False,False,False,False,False,False,False,True,False,1136.552
183.372,2,2015,10,15,3,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,33,False,False,False,False,True,False,False,False,False,False,484.626
7.968,2,2015,10,15,3,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,33,False,False,False,False,True,False,False,False,False,False,16.932000000000002
26.352,5,2017,8,22,1,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,35,False,False,False,False,True,False,False,False,False,False,30.195
481.32,4,2018,12,17,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,3,False,False,False,False,True,False,False,False,False,False,718.97175
13.98,4,2018,12,17,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,3,False,False,False,False,True,False,False,False,False,False,18.873
25.92,5,2018,3,7,2,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,30,False,False,False,True,False,False,False,False,False,False,11.879999999999999
91.59,5,2018,3,7,2,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,30,False,False,False,True,False,False,False,False,False,False,112.12836363636364
674.058,2,2015,12,1,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,41,False,True,False,False,False,False,False,False,False,False,663.3586666666666
22.92,2,2015,10,14,2,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,27,False,False,False,False,True,False,False,False,False,False,22.6335
269.9,2,2015,10,14,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,27,False,False,False,False,True,False,False,False,False,False,169.65142857142857
11.808,5,2015,11,18,2,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,33,False,False,False,False,True,False,False,False,False,False,11.2668
9.588,5,2015,11,18,2,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,33,False,False,False,False,True,False,False,False,False,False,9.588
18.336,4,2018,1,14,6,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,40,False,False,False,False,True,False,False,False,False,False,18.336
36.288,4,2018,1,14,6,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,40,False,False,False,False,True,False,False,False,False,False,26.244
111.984,4,2018,1,14,6,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,40,False,False,False,False,True,False,False,False,False,False,139.98
5.97,4,2018,1,14,6,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,40,False,False,False,False,True,False,False,False,False,False,10.291142857142857
2.508,4,2018,1,14,6,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,40,False,False,False,False,True,False,False,False,False,False,9.66625
35.96,2,2016,9,24,5,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,45,False,False,False,False,False,False,False,False,True,False,82.708
14.952,2,2016,9,24,5,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,45,False,False,False,False,False,False,False,False,True,False,12.944555555555556
67.144,2,2018,10,9,1,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,41,False,False,False,False,True,False,False,False,False,False,55.153999999999996
254.058,2,2018,10,9,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,41,False,False,False,False,True,False,False,False,False,False,322.61333333333334
173.94,5,2017,1,2,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,18,False,False,False,False,True,False,False,False,False,False,158.5430888888889
231.98,5,2017,1,2,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,18,False,False,False,False,True,False,False,False,False,False,386.6333333333334
2.296,4,2018,8,19,6,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,11,False,False,False,False,False,False,False,False,False,False,9.566666666666666
96.08,4,2018,12,25,1,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,0,False,False,False,False,True,False,False,False,False,False,105.688
