Order_Year,Order_Month,Sales,Region_East,Region_South,Region_West,City_Grouped_Columbus,City_Grouped_Detroit,City_Grouped_Houston,City_Grouped_Los Angeles,City_Grouped_New York City,City_Grouped_Other,City_Grouped_Philadelphia,City_Grouped_San Diego,City_Grouped_San Francisco,City_Grouped_Seattle,Pname
2016,7,51.75,False,True,False,True,False,False,False,False,False,False,False,False,False,251
2017,3,103.5,False,False,False,False,False,True,False,False,False,False,False,False,False,251
2016,3,414.0,True,False,False,False,False,False,False,True,False,False,False,False,False,251
2017,6,155.25,False,False,True,False,False,False,False,False,True,False,False,False,False,251
2015,7,289.8,True,False,False,False,False,False,False,False,False,True,False,False,False,251
2015,9,124.2,True,False,False,False,False,False,False,False,False,True,False,False,False,251
2016,9,82.8,True,False,False,False,False,False,False,False,False,True,False,False,False,251
2017,8,51.75,False,False,True,False,False,False,False,False,True,False,False,False,False,251
2016,7,255.76,False,False,True,False,False,False,False,False,True,False,False,False,False,252
2014,1,76.728,False,False,False,False,False,False,False,False,True,False,False,False,False,252
2016,9,191.82,True,False,False,False,False,False,False,False,True,False,False,False,False,252
2016,9,191.82,True,False,False,False,False,False,False,True,False,False,False,False,False,252
2016,12,383.64,False,False,True,False,False,False,False,False,True,False,False,False,False,252
2017,9,409.216,False,False,True,False,False,False,False,False,True,False,False,False,False,252
2016,3,127.88,False,True,False,False,False,False,False,False,True,False,False,False,False,252
2016,4,127.88,False,False,False,False,False,True,False,False,False,False,False,False,False,253
2016,12,191.82,False,True,False,False,False,False,False,False,True,False,False,False,False,253
2016,9,63.94,True,False,False,False,False,False,False,True,False,False,False,False,False,253
2015,9,191.82,False,False,True,False,False,False,False,False,False,False,False,False,True,253
2017,11,274.2,True,False,False,False,False,False,False,False,True,False,False,False,False,254
2017,3,43.872,True,False,False,False,False,False,False,False,True,False,False,False,False,254
2015,9,21.936,False,False,False,False,False,True,False,False,False,False,False,False,False,254
2016,10,82.26,True,False,False,False,False,False,False,True,False,False,False,False,False,254
2017,11,27.42,True,False,False,False,False,False,False,True,False,False,False,False,False,254
2016,11,82.26,False,False,True,False,False,False,False,False,False,False,False,False,True,254
2014,12,186.304,False,True,False,False,False,False,False,False,True,False,False,False,False,255
2017,12,232.88,False,True,False,False,False,False,False,False,True,False,False,False,False,255
2014,5,512.336,False,False,True,False,False,False,True,False,False,False,False,False,False,255
2014,3,366.786,True,False,False,False,False,False,False,True,False,False,False,False,False,255
2015,10,291.1,True,False,False,False,False,False,False,False,True,False,False,False,False,255
2017,6,452.94,False,True,False,True,False,False,False,False,False,False,False,False,False,256
2015,11,301.96,False,True,False,False,False,False,False,False,True,False,False,False,False,256
2015,4,211.372,False,False,False,False,False,False,False,False,True,False,False,False,False,256
2015,4,241.568,False,False,True,False,False,False,True,False,False,False,False,False,False,256
2016,8,815.292,True,False,False,False,False,False,False,False,False,True,False,False,False,256
2016,12,377.45,False,False,True,False,False,False,False,False,True,False,False,False,False,256
2016,12,1056.86,False,True,False,False,False,False,False,False,True,False,False,False,False,256
2017,10,154.764,False,True,False,False,False,False,False,False,True,False,False,False,False,257
2014,12,214.95,False,False,False,False,False,False,False,False,False,False,False,False,False,257
2017,10,206.352,False,False,True,False,False,False,False,False,True,False,False,False,False,257
2017,10,240.744,True,False,False,False,False,False,False,False,True,False,False,False,False,257
2016,11,331.023,False,True,False,False,False,False,False,False,True,False,False,False,False,257
2017,2,386.91,False,False,True,False,False,False,False,False,True,False,False,False,False,257
2016,9,300.93,False,False,False,False,False,True,False,False,False,False,False,False,False,257
2015,9,85.98,False,True,False,False,False,False,False,False,True,False,False,False,False,257
2015,12,51.588,True,False,False,False,False,False,False,False,True,False,False,False,False,257
2014,9,464.292,True,False,False,False,False,False,False,True,False,False,False,False,False,257
2014,4,154.764,True,False,False,False,False,False,False,False,False,True,False,False,False,257
2017,3,154.764,True,False,False,False,False,False,False,False,False,True,False,False,False,257
2017,11,257.94,False,False,False,False,False,False,False,False,True,False,False,False,False,257
2014,6,515.88,False,False,True,False,False,False,False,False,False,False,False,False,True,257
2015,3,171.96,False,False,True,False,False,False,False,False,False,False,False,False,True,257
2014,6,85.98,False,True,False,False,False,False,False,False,True,False,False,False,False,257
2016,4,343.92,False,True,False,False,False,False,False,False,True,False,False,False,False,257
2014,9,429.9,False,False,False,False,False,False,False,False,True,False,False,False,False,257
2016,6,177.225,False,False,False,False,False,False,False,False,False,False,False,False,False,258
2015,10,347.361,False,False,False,False,False,True,False,False,False,False,False,False,False,258
2015,9,170.136,False,False,True,False,False,False,True,False,False,False,False,False,False,258
2015,8,382.806,True,False,False,False,False,False,False,True,False,False,False,False,False,258
2016,12,35.445,False,False,True,False,False,False,False,False,True,False,False,False,False,258
2017,10,177.225,False,False,True,False,False,False,False,False,True,False,False,False,False,258
2014,5,567.12,False,False,True,False,False,False,False,False,False,False,True,False,False,258
2017,9,283.56,False,False,True,False,False,False,False,False,False,False,False,False,True,258
2016,11,863.128,False,False,False,False,False,True,False,False,False,False,False,False,False,259
2015,4,369.912,False,False,True,False,False,False,False,False,True,False,False,False,False,259
2016,7,863.128,False,False,True,False,False,False,False,False,False,False,False,True,False,259
2017,9,72.784,False,False,True,False,False,False,False,False,True,False,False,False,False,260
2016,7,363.92,False,True,False,False,False,False,False,False,True,False,False,False,False,260
2014,9,145.568,False,False,True,False,False,False,True,False,False,False,False,False,False,260
2016,8,573.174,True,False,False,False,False,False,False,True,False,False,False,False,False,260
2017,12,63.686,True,False,False,False,False,False,False,False,False,True,False,False,False,260
2017,9,218.352,False,False,True,False,False,False,False,False,False,False,False,True,False,260
2017,10,91.275,False,False,False,False,False,False,False,False,False,False,False,False,False,261
2016,12,328.59,True,False,False,True,False,False,False,False,False,False,False,False,False,261
2017,11,127.785,False,False,False,False,False,False,False,False,True,False,False,False,False,261
2014,10,328.59,False,True,False,False,False,False,False,False,True,False,False,False,False,261
2017,12,182.55,False,False,True,False,False,False,False,False,True,False,False,False,False,261
2015,9,912.75,False,False,True,False,False,False,False,False,True,False,False,False,False,261
2016,9,146.04,False,False,True,False,False,False,False,False,True,False,False,False,False,261
2014,11,730.2,False,False,True,False,False,False,False,False,False,False,False,False,True,261
2017,1,399.672,False,False,True,False,False,False,True,False,False,False,False,False,False,262
2017,3,399.672,False,False,True,False,False,False,True,False,False,False,False,False,False,262
2017,5,171.288,False,False,True,False,False,False,True,False,False,False,False,False,False,262
2015,11,214.11,False,False,False,False,False,False,False,False,True,False,False,False,False,262
2017,10,171.288,False,False,True,False,False,False,False,False,True,False,False,False,False,262
2014,6,99.918,False,False,False,False,False,False,False,False,True,False,False,False,False,262
2017,5,285.48,False,False,True,False,False,False,False,False,False,False,False,True,False,262
2017,10,356.85,False,True,False,False,False,False,False,False,True,False,False,False,False,262
2015,7,199.836,True,False,False,False,False,False,False,False,True,False,False,False,False,262
2014,12,763.28,False,False,False,False,False,False,False,False,True,False,False,False,False,263
2015,12,348.928,False,False,True,False,False,False,False,False,True,False,False,False,False,263
2014,5,872.32,True,False,False,False,False,False,False,False,True,False,False,False,False,263
2017,3,1526.56,False,False,False,False,False,False,False,False,True,False,False,False,False,263
2016,9,872.32,True,False,False,False,False,False,False,False,True,False,False,False,False,263
2017,11,305.312,False,False,False,False,False,False,False,False,True,False,False,False,False,263
2017,11,523.392,False,False,True,False,False,False,False,False,False,False,True,False,False,263
2017,11,30.56,False,False,False,False,False,False,False,False,True,False,False,False,False,264
2017,1,48.896,True,False,False,False,False,False,False,False,True,False,False,False,False,264
2014,12,45.84,True,False,False,False,False,False,False,False,True,False,False,False,False,264
2016,6,61.12,True,False,False,False,False,False,False,True,False,False,False,False,False,264
2017,4,36.672,True,False,False,False,False,False,False,False,False,True,False,False,False,264
